OrderID,IdentityFeature1,IdentityFeature2,IdentityFeature3,IdentityFeature4,IdentityFeature5,IdentityFeature6,IdentityFeature7,IdentityFeature8,IdentityFeature9,IdentityFeature10,IdentityFeature11,IdentityFeature12,IdentityFeature13,IdentityFeature14,IdentityFeature15,IdentityFeature16,IdentityFeature17,IdentityFeature18,IdentityFeature19,IdentityFeature20,IdentityFeature21,IdentityFeature22,IdentityFeature23,IdentityFeature24,IdentityFeature25,IdentityFeature26,IdentityFeature27,IdentityFeature28,IdentityFeature29,IdentityFeature30,IdentityFeature31,IdentityFeature32,IdentityFeature33,IdentityFeature34,IdentityFeature35,IdentityFeature36,IdentityFeature37,IdentityFeature38,DeviceOS,DeviceModel
3053543,-5.0,99678.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,,542.0,368.0,,,,,,,,Found,Found,Mac OS X 10_13_2,safari generic,24.0,5120x2880,match_status:2,T,F,T,F,desktop,MacOS
3232968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3120157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3216336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3231891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3422630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3557981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3118019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3409561,0.0,34881.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,15.0,390.0,489.0,,,,,,,,Found,Found,Android 7.0,chrome 65.0 for android,24.0,1920x1080,match_status:2,T,F,T,T,mobile,SM-G930T Build/NRD90M
3012404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3257745,-10.0,114671.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,102.0,15.0,410.0,269.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3179109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3286399,-15.0,131576.0,0.0,0.0,,,13.0,-19.0,0.0,0.0,100.0,NotFound,52.0,,Found,Found,,,,,440.0,41.0,IP_PROXY:ANONYMOUS,,511.0,150.0,Found,Found,Found,,chrome 63.0,,,,F,F,T,F,desktop,Windows
3104899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3087527,-45.0,45131.0,,,15.0,-29.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,12.0,321.0,533.0,,,,,,,,New,NotFound,Android 8.0.0,,32.0,,match_status:2,T,F,T,F,mobile,Build/OPR6.170623.013
2992106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3433582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3115782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3570882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3256495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3175434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3258347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3234684,-5.0,89120.0,,,0.0,0.0,,,,,100.0,Found,49.0,-360.0,New,NotFound,166.0,,621.0,611.0,,,,,,,,New,NotFound,iOS 11.2.5,mobile safari generic,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3112407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3012524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3060174,-5.0,63231.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,,215.0,222.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
3200165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3421478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3225867,-5.0,49433.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,,529.0,222.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3318511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3196530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3486126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3434939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3478767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3261037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3481646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3191546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3505670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3171103,-10.0,153321.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,,427.0,127.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,T,F,mobile,
3476536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3270306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3412816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3075485,-5.0,146950.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,15.0,215.0,600.0,,,,,,,,New,NotFound,Windows 10,ie 11.0 for desktop,24.0,,match_status:2,T,F,T,T,desktop,Trident/7.0
3059486,-25.0,164581.0,,,3.0,-11.0,12.0,-27.0,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,12.0,317.0,597.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,100.0,Found,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3054834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3531537,-15.0,771252.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,,176.0,507.0,,,,,,,,New,NotFound,,chrome 66.0 for ios,,,,F,F,T,F,mobile,
3283880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3123437,-5.0,305326.0,,,0.0,-10.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,352.0,549.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3384722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3423031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3252108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3237564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3130741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3411395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3107957,-10.0,340076.0,1.0,0.0,0.0,0.0,,,1.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
2991870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3362135,-5.0,197075.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,166.0,,492.0,472.0,,,,,,,,New,NotFound,,firefox,,,,F,F,T,F,desktop,rv:49.0
3410190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3158321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3404803,-5.0,153044.0,,,0.0,0.0,,,0.0,0.0,95.08000183105467,NotFound,52.0,,New,NotFound,225.0,,266.0,595.0,,,,,,,,Found,Found,,firefox 59.0,,,,F,F,T,F,desktop,
3420586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3063905,0.0,232596.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,LG-D855
3244718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3086835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3110039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3338575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3521034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3047613,0.0,143251.0,,,8.0,0.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,,417.0,507.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,SM-J700M Build/MMB29K
3391047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3534978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3283289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3503014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3409354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3422675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3244402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3297662,-5.0,205979.0,0.0,0.0,11.0,-9.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,12.0,193.0,391.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3002432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3310849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3542035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3483379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3238640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3286955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3407532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3534490,-5.0,445837.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,,266.0,469.0,,,,,,,,New,NotFound,,chrome 66.0 for android,,,,F,F,T,F,mobile,FIG-LX3 Build/HUAWEIFIG-LX3
3235800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3072206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3179780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3036220,-5.0,215011.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,305.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3076142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3395935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3364755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3093065,-5.0,103535.0,3.0,0.0,3.0,0.0,,,3.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,15.0,100.0,501.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,3200x1800,match_status:2,T,F,T,T,desktop,Windows
3208069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3208125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3408924,-5.0,261797.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,192.0,,410.0,121.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3287834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3308132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3475184,-10.0,81181.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3068557,0.0,169303.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,176.0,507.0,,,,,,,,Found,Found,,firefox 57.0,,,,F,F,T,T,desktop,rv:57.0
3137447,0.0,159719.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,15.0,258.0,549.0,,,,,,,,Found,Found,Mac OS X 10_12_6,safari generic,24.0,1440x900,match_status:1,T,F,T,T,desktop,MacOS
3237950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3073358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3046630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3459110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3298381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3103415,-5.0,130566.0,,,0.0,-10.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,352.0,549.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3257721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3098469,0.0,463670.0,,,0.0,0.0,,,,,100.0,NotFound,,-360.0,New,NotFound,166.0,,400.0,146.0,,,,,,,,New,NotFound,Android 7.0,chrome 63.0 for android,32.0,,match_status:2,T,F,T,T,mobile,SM-N920V Build/NRD90M
3521052,-5.0,124376.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-360.0,Found,Found,166.0,,312.0,333.0,,,,,,,,Found,Found,Windows 7,chrome 66.0,24.0,1024x768,match_status:2,T,F,T,F,desktop,Windows
3436857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3350390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3041816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3575674,-10.0,311758.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 66.0,,,,F,F,T,F,desktop,
2997070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3504975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3056051,-5.0,15175.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,,529.0,222.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,Windows
3168577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3335035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3227011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3251295,-20.0,221386.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,427.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
3123170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3206293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3418601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3451834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3503788,-5.0,140613.0,0.0,0.0,1.0,-13.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,15.0,176.0,595.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,Windows
2989186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3301289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3265188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3190970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3546133,-10.0,1214.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,633.0,533.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3508320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537232,-95.0,368149.0,0.0,0.0,-25.0,-27.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,15.0,567.0,507.0,,,,,,,,Found,Found,,samsung browser 6.4,,,,F,F,T,F,mobile,SAMSUNG SM-J700M Build/MMB29K
3408203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3538499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3161147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3402146,-10.0,624724.0,,,0.0,-5.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,15.0,290.0,127.0,,,,,,,,New,NotFound,,chrome 65.0 for android,,,,F,F,T,F,mobile,SM-G950F Build/R16NW
3559330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3202920,-5.0,100460.0,0.0,0.0,15.0,0.0,,,3.0,0.0,100.0,Found,52.0,-420.0,Found,Found,166.0,,410.0,472.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
3147218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3133489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3253679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3296738,-5.0,328858.0,,,4.0,-26.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,,176.0,507.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,T,F,desktop,LG-D693n Build/LRX22G
3368229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3058046,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3387205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2988021,-5.0,90583.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-360.0,Found,Found,166.0,,621.0,611.0,,,,,,,,Found,Found,iOS 10.3.3,mobile safari 10.0,32.0,1136x640,match_status:1,T,F,F,T,mobile,iOS Device
3507037,-10.0,213953.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,,427.0,595.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,KFGIWI Build/LVY48F
3355902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3210728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3447357,-5.0,474614.0,,,-8.0,-57.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,15.0,176.0,507.0,,,,,,,,New,NotFound,,chrome 65.0 for android,,,,F,F,T,F,mobile,Lenovo A6020l37 Build/LMY47V
3416155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3398466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3452400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3163263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3104159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3068325,-5.0,447433.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,507.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3448118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3101149,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3320942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3344245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3311739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3422719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3318579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100726,-5.0,69423.0,,,,,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,397.0,161.0,,,,,,,,New,NotFound,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3134149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3292454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3213074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3329398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3046858,-5.0,88233.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-360.0,Found,Found,166.0,,548.0,611.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Trident/7.0
3007968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3357230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3559614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3132995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3111909,-5.0,101803.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,,277.0,333.0,,,,,,,,New,NotFound,iOS 10.2.1,mobile safari 10.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
3362645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3449306,-5.0,82018.0,,,0.0,-7.0,,,0.0,0.0,94.12000274658205,NotFound,52.0,-480.0,New,NotFound,166.0,12.0,410.0,222.0,,,,,,,,Found,Found,Windows 7,chrome 65.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3256559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3566284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3139021,-45.0,251556.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,43.0,,Found,Found,225.0,,427.0,127.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,WAS-LX1A Build/HUAWEIWAS-LX1A
3562660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3464066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3269781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3068701,-5.0,259934.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3030377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3153995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127669,-5.0,90992.0,,,3.0,-9.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,352.0,600.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari generic,32.0,2208x1242,match_status:2,T,F,T,F,mobile,iOS Device
3519261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3194140,-30.0,463605.0,0.0,0.0,0.0,-33.0,33.0,-64.0,0.0,0.0,100.0,NotFound,49.0,-480.0,Found,Found,166.0,12.0,317.0,222.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,161.0,Found,Found,Found,iOS 11.1.2,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3111537,-45.0,67989.0,0.0,0.0,7.0,-26.0,17.0,-14.0,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,12.0,317.0,214.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,100.0,Found,Found,Found,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
3231564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3308574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3054049,-15.0,202279.0,0.0,0.0,11.0,-27.0,,,0.0,0.0,100.0,NotFound,35.0,,Found,Found,225.0,13.0,266.0,507.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,T,mobile,BLADE V8 SE Build/NRD90M
3328191,-10.0,173421.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3444827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3489721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3432279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3400260,-5.0,640243.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,469.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3396914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3290519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
